branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,7413,109,97,106,95,4.125550727932415,4.014955153886815,-0.11059557404560039
bigram,0,0,7362,277,292,275,286,4.842411289492745,4.566734816981296,-0.27567647251144844
bigram,0,0,4185,66,68,66,68,3.743823660481157,5.492053659934112,1.7482299994529553
bigram,0,0,693,56,52,55,51,3.923249461945878,4.7788407814312865,0.8555913194854083
bigram,0,0,2532,79,88,79,87,4.458481224277351,5.25825981084596,0.7997785865686087
bigram,0,0,6491,80,73,80,73,5.26206991584404,4.391205788328478,-0.8708641275155617
bigram,0,0,7645,433,394,423,385,4.616915285114121,4.612181947514566,-0.004733337599555298
bigram,0,0,2700,59,46,58,46,4.820064461734777,3.672497180654951,-1.147567281079826
bigram,0,0,2348,56,69,56,69,4.694795815274119,5.188873788557839,0.4940779732837193
bigram,0,0,1249,84,85,84,84,5.059053056962078,4.408966815222383,-0.6500862417396949
bigram,0,0,4601,527,456,518,454,4.382008578513012,4.4363310209857385,0.054322442472726884
bigram,0,0,6115,421,405,414,395,4.595213679017194,4.364887942873333,-0.2303257361438611
bigram,0,0,7383,67,52,67,52,4.712634497391644,4.360209805093605,-0.3524246922980385
bigram,0,0,604,121,125,121,124,4.275547462480056,4.451192375371233,0.175644912891177
bigram,0,0,7511,78,61,75,61,4.44541992748586,3.994104651352066,-0.45131527613379374
bigram,0,0,6364,63,62,58,62,4.777032800739454,4.583336852185782,-0.193695948553672
bigram,0,0,7306,186,170,185,167,4.3996268632697815,4.976626239467741,0.5769993761979597
bigram,0,0,3234,70,58,69,58,4.41295149645635,4.647057948441341,0.23410645198499047
